LSOA21CD,LSOA21NM,borough_name,london_ring,population_total,household_total,IMD_Decile,children_pct,household_dependent_children_total,household_couple_with_dependent_children,household_lone_parent_with_dependent_children,caregiver_households_count,caregiver_household_intensity,lone_parent_intensity,care_need_score,care_walk_index,care_transit_index,care_transit_gain,care_mismatch_index,care_demand_group
E01001451,Enfield 017A,Enfield,Outer London,1665,694,6,15.5555555555556,189,135,33,189,27.2334293948127,4.75504322766571,29.8676653828795,24.4666666666667,50.7333333333333,26.2666666666667,5.40099871621282,Low care-demand household intensity
E01001452,Enfield 017B,Enfield,Outer London,1373,484,7,18.135469774217,164,125,18,164,33.8842975206612,3.71900826446281,35.7651511639688,3.93333333333333,30.6666666666667,26.7333333333333,31.8318178306354,High care-demand household intensity
E01001453,Enfield 017C,Enfield,Outer London,1659,647,9,19.7709463532248,196,155,25,196,30.2936630602782,3.86398763523957,33.6738528789212,24.5333333333333,54.4666666666667,29.9333333333333,9.14051954558789,Low care-demand household intensity
E01001454,Enfield 017D,Enfield,Outer London,1700,667,8,19.8823529411765,221,165,37,221,33.1334332833583,5.5472263868066,37.8147392703374,26.3333333333333,55.9,29.5666666666667,11.4814059370041,High care-demand household intensity
E01001455,Enfield 021F,Enfield,Outer London,1456,564,8,18.4752747252747,170,114,33,170,30.1418439716312,5.85106382978723,34.878117239128,24.5333333333333,51.8666666666667,27.3333333333333,10.3447839057946,Low care-demand household intensity
E01001456,Enfield 022A,Enfield,Outer London,1396,492,10,19.4842406876791,173,146,14,173,35.1626016260163,2.84552845528455,36.6515537240877,28.8,55.9333333333333,27.1333333333333,7.85155372408768,High care-demand household intensity
E01001457,Enfield 010A,Enfield,Outer London,1811,843,7,19.0502484815019,235,173,49,235,27.8766310794781,5.81257413997628,33.2024975884562,20.4,54.8,34.4,12.8024975884562,Low care-demand household intensity
E01001458,Enfield 037A,Enfield,Outer London,1787,642,2,24.7901510912143,257,116,95,257,40.0311526479751,14.797507788162,55.312779570708,41.1333333333333,66.2333333333333,25.1,14.1794462373746,High care-demand household intensity
E01001459,Enfield 024A,Enfield,Outer London,1719,556,4,21.6404886561955,217,116,49,217,39.0287769784173,8.81294964028777,46.9424206561253,22.3333333333333,41.8666666666667,19.5333333333333,24.609087322792,High care-demand household intensity
E01001460,Enfield 024B,Enfield,Outer London,2112,672,2,28.1723484848485,300,121,100,300,44.6428571428571,14.8809523809524,60.991608298433,33.8666666666667,53.2666666666667,19.4,27.1249416317663,High care-demand household intensity
E01001461,Enfield 027D,Enfield,Outer London,1575,629,2,19.9365079365079,208,83,90,208,33.0683624801272,14.308426073132,46.5032167456112,29,56.6333333333333,27.6333333333333,17.5032167456112,High care-demand household intensity
E01001462,Enfield 024C,Enfield,Outer London,1458,530,2,20.3703703703704,190,80,78,190,35.8490566037736,14.7169811320755,49.4859633500319,20.9333333333333,45.8,24.8666666666667,28.5526300166985,High care-demand household intensity
E01001463,Enfield 031A,Enfield,Outer London,1561,515,4,19.026265214606,189,102,48,189,36.6990291262136,9.32038834951456,44.1703709292476,14.2,45.0333333333333,30.8333333333333,29.9703709292476,High care-demand household intensity
E01001464,Enfield 027E,Enfield,Outer London,1317,420,2,18.7547456340167,147,70,36,147,35,8.57142857142857,41.8478938521542,29.9333333333333,52.1666666666667,22.2333333333333,11.9145605188208,High care-demand household intensity
E01001465,Enfield 031B,Enfield,Outer London,1562,504,4,19.078104993598,176,102,46,176,34.9206349206349,9.12698412698413,42.4939444634747,26.6,51.2,24.6,15.8939444634746,High care-demand household intensity
E01001466,Enfield 031C,Enfield,Outer London,1997,624,3,29.8948422633951,293,130,96,293,46.9551282051282,15.3846153846154,64.3116731541891,20.6666666666667,49.1666666666667,28.5,43.6450064875224,High care-demand household intensity
E01001467,Enfield 031D,Enfield,Outer London,1998,666,4,26.3763763763764,350,164,136,350,52.5525525525526,20.4204204204204,72.3254517742408,22.6,53.8333333333333,31.2333333333333,49.7254517742408,High care-demand household intensity
E01001468,Enfield 010B,Enfield,Outer London,1416,579,3,20.409604519774,193,146,32,193,33.3333333333333,5.52677029360967,38.226098188404,39.6666666666667,55.5,15.8333333333333,-1.44056847826271,High care-demand household intensity
E01001469,Enfield 008A,Enfield,Outer London,1767,673,4,20.7696661007357,243,149,61,243,36.1069836552749,9.06389301634472,44.2789068326385,23.4,54.0333333333333,30.6333333333333,20.8789068326385,High care-demand household intensity
E01001470,Enfield 013B,Enfield,Outer London,1650,650,8,18.3636363636364,204,146,36,204,31.3846153846154,5.53846153846154,35.566669878966,2.4,23.1333333333333,20.7333333333333,33.166669878966,Low care-demand household intensity
E01001471,Enfield 010C,Enfield,Outer London,1908,970,6,17.4528301886792,246,127,100,246,25.360824742268,10.3092783505155,34.7468267668451,14.8,38.0666666666667,23.2666666666667,19.946826766845,Low care-demand household intensity
E01001472,Enfield 010D,Enfield,Outer London,1654,757,7,18.8029020556227,211,128,66,211,27.8731836195509,8.71862615587847,35.9679846580879,28,59.2,31.2,7.96798465808793,Low care-demand household intensity
E01001473,Enfield 013C,Enfield,Outer London,1594,545,6,21.267252195734,195,124,38,195,35.7798165137615,6.97247706422018,42.167605246762,41.9333333333333,65.8333333333334,23.9,0.234271913428692,High care-demand household intensity
E01001474,Enfield 010E,Enfield,Outer London,1897,861,7,17.6594623089088,230,155,54,230,26.7131242740999,6.27177700348432,31.9804954045819,21.9333333333333,63.4333333333333,41.5,10.0471620712486,Low care-demand household intensity
E01001475,Enfield 013D,Enfield,Outer London,1801,638,9,18.7118267629095,231,179,29,231,36.2068965517241,4.54545454545455,38.8455827396775,19.2,47.3666666666667,28.1666666666667,19.6455827396775,High care-demand household intensity
E01001476,Enfield 018A,Enfield,Outer London,1749,612,3,22.8130360205832,258,133,91,258,42.156862745098,14.8692810457516,56.2063185163713,46.2666666666667,62.9333333333333,16.6666666666667,9.93965184970465,High care-demand household intensity
E01001477,Enfield 018B,Enfield,Outer London,1976,612,2,24.0384615384615,269,119,88,269,43.9542483660131,14.3790849673203,57.853441655644,2.26666666666667,15.1333333333333,12.8666666666667,55.5867749889774,High care-demand household intensity
E01001478,Enfield 016B,Enfield,Outer London,1657,571,4,20.2172601086301,214,102,66,214,37.4781085814361,11.5586690017513,47.6505481790471,30,51.6666666666667,21.6666666666667,17.6505481790471,High care-demand household intensity
E01001479,Enfield 023A,Enfield,Outer London,1790,641,2,24.1899441340782,245,118,87,245,38.2215288611545,13.5725429017161,52.2594858090229,42.0666666666667,59.3666666666667,17.3,10.1928191423562,High care-demand household intensity
E01001480,Enfield 024D,Enfield,Outer London,1588,577,3,22.0403022670025,218,108,66,218,37.7816291161179,11.4384748700173,48.6945590603323,19.2666666666667,39.6666666666667,20.4,29.4278923936656,High care-demand household intensity
E01001481,Enfield 018C,Enfield,Outer London,1796,559,4,21.9933184855234,228,114,69,228,40.7871198568873,12.3434704830054,52.1231247227274,28.1333333333333,52.0666666666667,23.9333333333333,23.9897913893941,High care-demand household intensity
E01001482,Enfield 023B,Enfield,Outer London,1924,657,2,25.1039501039501,285,144,98,285,43.37899543379,14.9162861491629,58.4290340077152,41.0666666666667,59.2,18.1333333333333,17.3623673410485,High care-demand household intensity
E01001483,Enfield 025A,Enfield,Outer London,1186,532,1,24.3676222596965,190,54,121,190,35.7142857142857,22.7443609022556,59.3446077823371,0,0,0,59.3446077823371,High care-demand household intensity
E01001484,Enfield 016C,Enfield,Outer London,1416,502,4,23.8700564971751,206,108,65,206,41.0358565737052,12.9482071713147,53.8685677749532,12.6,36.2333333333333,23.6333333333333,41.2685677749532,High care-demand household intensity
E01001485,Enfield 025B,Enfield,Outer London,1858,663,2,24.0581270182993,251,115,93,251,37.8582202111614,14.027149321267,52.3378551298918,39.8666666666667,58.2,18.3333333333333,12.4711884632252,High care-demand household intensity
E01001486,Enfield 025C,Enfield,Outer London,2147,806,2,23.0554261760596,308,119,143,308,38.2133995037221,17.741935483871,55.8370760608064,20.4,45.5333333333333,25.1333333333333,35.4370760608064,High care-demand household intensity
E01001487,Enfield 023C,Enfield,Outer London,1940,668,2,25.4123711340206,284,125,112,284,42.5149700598802,16.7664670658683,59.6895917941178,36.2666666666667,58.7,22.4333333333333,23.4229251274511,High care-demand household intensity
E01001488,Enfield 024E,Enfield,Outer London,1979,665,3,25.2147549267307,282,121,105,282,42.406015037594,15.7894736842105,58.526850343453,22.6666666666667,48,25.3333333333333,35.8601836767863,High care-demand household intensity
E01001489,Enfield 023D,Enfield,Outer London,1890,655,3,25.8730158730159,293,141,101,293,44.7328244274809,15.4198473282443,60.4615444592936,24.4,51.2333333333333,26.8333333333333,36.0615444592936,High care-demand household intensity
E01001491,Enfield 023E,Enfield,Outer London,1948,687,3,23.2032854209446,270,125,105,270,39.3013100436681,15.2838427947598,54.3884924443482,33.6,54.8666666666667,21.2666666666667,20.7884924443482,High care-demand household intensity
E01001492,Enfield 025E,Enfield,Outer London,2039,666,3,22.0205983325159,267,117,100,267,40.0900900900901,15.015015015015,54.202947564128,28.4666666666667,51.9,23.4333333333333,25.7362808974613,High care-demand household intensity
E01001493,Enfield 026B,Enfield,Outer London,1910,731,3,17.9057591623037,231,113,61,231,31.6005471956224,8.34473324213406,38.3145047286811,14.4,47.1333333333333,32.7333333333333,23.9145047286811,Low care-demand household intensity
E01001494,Enfield 026C,Enfield,Outer London,1477,501,6,18.4834123222749,178,124,22,178,35.5289421157685,4.39121756487026,38.0030738602911,21.6,54.9,33.3,16.4030738602911,High care-demand household intensity
E01001495,Enfield 029A,Enfield,Outer London,1841,724,7,17.4361759913091,233,143,46,233,32.182320441989,6.353591160221,36.5939966435659,45.8,68.5,22.7,-9.20600335643414,Low care-demand household intensity
E01001496,Enfield 026D,Enfield,Outer London,1900,638,6,17.3157894736842,206,135,26,206,32.2884012539185,4.07523510971787,34.3574181209167,21.8666666666667,57.8666666666667,36,12.4907514542501,Low care-demand household intensity
E01001497,Enfield 031E,Enfield,Outer London,1457,508,4,21.4824982841455,194,112,40,194,38.1889763779528,7.8740157480315,45.2167877357922,21.5333333333333,51.7666666666667,30.2333333333333,23.6834544024589,High care-demand household intensity
E01001498,Enfield 029B,Enfield,Outer London,1836,695,6,18.082788671024,237,165,38,237,34.1007194244604,5.46762589928058,37.6624608050358,38.3333333333333,64.7666666666667,26.4333333333333,-0.670872528297529,High care-demand household intensity
E01001499,Enfield 031F,Enfield,Outer London,1539,539,4,16.8940870695257,155,92,27,155,28.7569573283859,5.00927643784787,32.0791608441857,25.7333333333333,56.6333333333333,30.9,6.34582751085235,Low care-demand household intensity
E01001500,Enfield 035D,Enfield,Outer London,1591,550,5,20.678818353237,196,99,37,196,35.6363636363636,6.72727272727273,41.5094493744336,27.2666666666667,59.5666666666667,32.3,14.2427827077669,High care-demand household intensity
E01001501,Enfield 036E,Enfield,Outer London,2220,920,4,19.7297297297297,297,175,84,297,32.2826086956522,9.1304347826087,40.5816439110505,49.7333333333333,71.1333333333333,21.4,-9.1516894222828,Low care-demand household intensity
E01001502,Enfield 018D,Enfield,Outer London,1952,657,3,22.7459016393443,265,124,100,265,40.3348554033486,15.220700152207,54.9758078385055,42.2666666666667,60.1333333333333,17.8666666666667,12.7091411718388,High care-demand household intensity
E01001503,Enfield 018E,Enfield,Outer London,1886,644,3,24.5493107104984,265,123,101,265,41.1490683229814,15.6832298136646,57.0233845835004,29.6,53.8,24.2,27.4233845835004,High care-demand household intensity
E01001504,Enfield 012B,Enfield,Outer London,2139,560,3,26.1337073398785,280,127,76,280,50,13.5714285714286,63.2235909097238,25,50.7,25.7,38.2235909097238,High care-demand household intensity
E01001505,Enfield 012C,Enfield,Outer London,1957,597,2,22.7388860500767,272,109,89,272,45.5611390284757,14.9078726968174,59.0979183816288,54.8666666666667,66.4333333333333,11.5666666666667,4.23125171496211,High care-demand household intensity
E01001507,Enfield 012D,Enfield,Outer London,2585,810,2,26.8471953578337,335,174,121,335,41.358024691358,14.9382716049383,57.6014801362109,50.4,64.2,13.8,7.2014801362109,High care-demand household intensity
E01001508,Enfield 012E,Enfield,Outer London,2441,786,3,28.5129045473167,368,184,129,368,46.8193384223919,16.412213740458,64.5320610994349,49.5333333333333,63.7666666666667,14.2333333333333,14.9987277661016,High care-demand household intensity
E01001509,Enfield 014C,Enfield,Outer London,1773,645,2,27.8623801466441,299,118,138,299,46.3565891472868,21.3953488372093,68.7738329969377,34.1333333333333,56.0666666666667,21.9333333333333,34.6404996636043,High care-demand household intensity
E01001511,Enfield 016D,Enfield,Outer London,1925,670,4,27.2207792207792,291,156,87,291,43.4328358208955,12.9850746268657,57.6052297334281,15.8,40.9,25.1,41.8052297334281,High care-demand household intensity
E01001512,Enfield 015D,Enfield,Outer London,2274,993,5,21.6798592788039,341,209,107,341,34.3403826787513,10.7754279959718,44.9343203071732,31.4666666666667,57.3333333333333,25.8666666666667,13.4676536405065,High care-demand household intensity
E01001513,Enfield 012F,Enfield,Outer London,1982,723,2,24.9243188698285,330,129,158,330,45.643153526971,21.8533886583679,67.1638740191269,38.4,55.3,16.9,28.7638740191269,High care-demand household intensity
E01001514,Enfield 016E,Enfield,Outer London,1765,670,4,22.7762039660057,282,148,98,282,42.089552238806,14.6268656716418,55.8896854282524,34.6666666666667,56.3333333333333,21.6666666666667,21.2230187615857,High care-demand household intensity
E01001515,Enfield 015E,Enfield,Outer London,2046,748,2,26.930596285435,321,133,132,321,42.9144385026738,17.6470588235294,61.6592999370586,38.6666666666667,58.3333333333333,19.6666666666667,22.992633270392,High care-demand household intensity
E01001516,Enfield 005D,Enfield,Outer London,2123,670,3,22.8921337729628,300,142,89,300,44.7761194029851,13.2835820895522,56.8915708400285,31.7333333333333,56.1333333333333,24.4,25.1582375066952,High care-demand household intensity
E01001517,Enfield 006C,Enfield,Outer London,2045,686,1,26.1124694376528,303,120,139,303,44.1690962099125,20.2623906705539,64.9199672978002,41.5333333333333,60.1,18.5666666666667,23.3866339644669,High care-demand household intensity
E01001518,Enfield 016F,Enfield,Outer London,1689,661,4,19.8342214328005,227,126,71,227,34.3419062027232,10.7413010590015,43.9845081401897,31.2666666666667,56.5,25.2333333333333,12.7178414735231,High care-demand household intensity
E01001520,Enfield 019A,Enfield,Outer London,1857,697,6,20.463112547119,248,125,59,248,35.5810616929699,8.4648493543759,43.0840829807667,31.9333333333333,62.1,30.1666666666667,11.1507496474334,High care-demand household intensity
E01001521,Enfield 028A,Enfield,Outer London,1876,684,8,20.2025586353945,270,206,40,270,39.4736842105263,5.84795321637427,43.6556006496889,33,64.8333333333333,31.8333333333333,10.6556006496889,High care-demand household intensity
E01001522,Enfield 019B,Enfield,Outer London,1818,746,7,23.982398239824,317,190,106,317,42.4932975871314,14.2091152815013,56.4162035149034,43.6666666666667,64.3,20.6333333333333,12.7495368482368,High care-demand household intensity
E01001523,Enfield 019C,Enfield,Outer London,1846,725,8,22.5893824485374,265,180,52,265,36.551724137931,7.17241379310345,43.6788430645365,11.7333333333333,40.8666666666667,29.1333333333333,31.9455097312031,High care-demand household intensity
E01001524,Enfield 019D,Enfield,Outer London,1561,551,5,18.6418962203716,189,118,41,189,34.3012704174229,7.44101633393829,40.073946500019,26.2,51.2333333333333,25.0333333333333,13.873946500019,High care-demand household intensity
E01001525,Enfield 020E,Enfield,Outer London,1964,760,6,19.2973523421589,280,183,63,280,36.8421052631579,8.28947368421053,43.4008549939489,22.8,53.3333333333333,30.5333333333333,20.6008549939489,High care-demand household intensity
E01001526,Enfield 019E,Enfield,Outer London,1605,636,8,17.0093457943925,201,140,36,201,31.6037735849057,5.66037735849057,35.2010350487258,17.2666666666667,51.5666666666667,34.3,17.9343683820591,Low care-demand household intensity
E01001527,Enfield 036F,Enfield,Outer London,2053,784,6,19.191427179737,265,149,52,265,33.8010204081633,6.63265306122449,39.1180712487413,35.1333333333333,64.2333333333333,29.1,3.984737915408,High care-demand household intensity
E01001528,Enfield 032B,Enfield,Outer London,1690,678,2,22.0118343195266,242,105,105,242,35.693215339233,15.4867256637168,50.9351982261019,50.6,74.3,23.7,0.335198226101944,High care-demand household intensity
E01001529,Enfield 032C,Enfield,Outer London,1788,654,3,18.2885906040268,227,103,65,227,34.7094801223242,9.9388379204893,42.7300925827097,48.1333333333333,74.1333333333333,26,-5.40324075062363,High care-demand household intensity
E01001530,Enfield 032D,Enfield,Outer London,1726,617,5,21.7265353418308,246,134,76,246,39.870340356564,12.3176661264182,51.1865812990701,36.2666666666667,67.5333333333333,31.2666666666667,14.9199146324034,High care-demand household intensity
E01001531,Enfield 028B,Enfield,Outer London,1435,530,9,18.9547038327526,172,128,21,172,32.4528301886792,3.9622641509434,35.1990356428968,27.1333333333333,65.3,38.1666666666667,8.06570230956351,Low care-demand household intensity
E01001532,Enfield 028C,Enfield,Outer London,1663,663,9,16.65664461816,198,154,19,198,29.8642533936652,2.8657616892911,30.7685508306644,39.7333333333333,73.6,33.8666666666667,-8.96478250266896,Low care-demand household intensity
E01001533,Enfield 028D,Enfield,Outer London,1665,542,9,19.2792792792793,178,129,10,178,32.8413284132841,1.8450184501845,33.5836232786382,19.0666666666667,57.0666666666667,38,14.5169566119715,High care-demand household intensity
E01001534,Enfield 032E,Enfield,Outer London,1690,603,8,18.2248520710059,198,127,29,198,32.8358208955224,4.80928689883914,36.0042208315239,26.3333333333333,60.8333333333333,34.5,9.67088749819059,High care-demand household intensity
E01001535,Enfield 028E,Enfield,Outer London,1406,500,6,17.0697012802276,157,110,14,157,31.4,2.8,32.2121501915261,29.4,62.1666666666667,32.7666666666667,2.81215019152614,Low care-demand household intensity
E01001536,Enfield 008B,Enfield,Outer London,1971,851,5,18.5185185185185,259,160,81,259,30.4347826086957,9.51821386603995,38.7968649187132,49.7333333333333,70.6,20.8666666666667,-10.9364684146202,Low care-demand household intensity
E01001537,Enfield 005E,Enfield,Outer London,1714,687,7,22.2287047841307,268,148,94,268,39.0101892285298,13.6826783114993,52.0639969286965,18.1333333333333,47.3666666666667,29.2333333333333,33.9306635953632,High care-demand household intensity
E01001538,Enfield 009A,Enfield,Outer London,1675,599,8,18.5074626865672,207,152,28,207,34.5575959933222,4.67445742904841,37.4722082841009,24.9333333333333,52.6666666666667,27.7333333333333,12.5388749507676,High care-demand household intensity
E01001539,Enfield 009B,Enfield,Outer London,1656,642,6,19.9275362318841,225,170,37,225,35.0467289719626,5.76323987538941,39.6763982964637,38.4666666666667,59.2333333333333,20.7666666666667,1.20973162979701,High care-demand household intensity
E01001540,Enfield 008C,Enfield,Outer London,1903,798,6,20.4939569101419,272,168,69,272,34.0852130325815,8.64661654135338,42.0103600158874,31.9333333333333,54.9666666666667,23.0333333333333,10.0770266825541,High care-demand household intensity
E01001541,Enfield 008D,Enfield,Outer London,1532,647,8,22.5848563968668,230,169,51,230,35.548686244204,7.88253477588872,43.5315905606906,38.0666666666667,60.0333333333333,21.9666666666667,5.46492389402393,High care-demand household intensity
E01001542,Enfield 008E,Enfield,Outer London,1567,658,5,22.7185705169113,231,122,92,231,35.1063829787234,13.9817629179331,49.2908691105017,36.2666666666667,59.8333333333333,23.5666666666667,13.024202443835,High care-demand household intensity
E01001543,Enfield 009C,Enfield,Outer London,1617,578,8,19.2331478045764,205,133,37,205,35.4671280276817,6.40138408304498,40.3231437880571,11.8666666666667,41.8666666666667,30,28.4564771213904,High care-demand household intensity
E01001544,Enfield 009D,Enfield,Outer London,1693,639,8,18.8422917897224,200,144,30,200,31.2989045383412,4.69483568075117,34.8924124727901,47.6,67.0666666666667,19.4666666666667,-12.7075875272099,Low care-demand household intensity
E01001545,Enfield 002B,Enfield,Outer London,1883,665,1,24.8539564524695,284,115,124,284,42.7067669172932,18.6466165413534,61.4455476199986,27.0666666666667,36.4333333333333,9.36666666666666,34.3788809533319,High care-demand household intensity
E01001546,Enfield 001C,Enfield,Outer London,1813,608,3,24.9862107004964,263,113,106,263,43.2565789473684,17.4342105263158,60.7717671234553,27,52,25,33.7717671234553,High care-demand household intensity
E01001547,Enfield 002C,Enfield,Outer London,2093,723,3,22.2646918299092,286,126,103,286,39.5573997233748,14.2461964038728,53.1070956278908,35.2666666666667,56.6333333333333,21.3666666666667,17.8404289612241,High care-demand household intensity
E01001548,Enfield 002D,Enfield,Outer London,1927,675,3,26.9849507005708,302,140,125,302,44.7407407407407,18.5185185185185,64.1037886666793,17.2,44.2666666666667,27.0666666666667,46.9037886666793,High care-demand household intensity
E01001549,Enfield 006D,Enfield,Outer London,2355,814,2,34.2250530785563,404,156,200,404,49.6314496314496,24.5700245700246,77.8744056204848,12.0666666666667,29.5333333333333,17.4666666666667,65.8077389538181,High care-demand household intensity
E01001550,Enfield 006E,Enfield,Outer London,1771,574,2,25.2399774138905,256,115,105,256,44.5993031358885,18.2926829268293,62.8918959153187,26.9333333333333,53.4666666666667,26.5333333333333,35.9585625819854,High care-demand household intensity
E01001551,Enfield 002E,Enfield,Outer London,1793,640,2,21.0262130507529,235,104,94,235,36.71875,14.6875,50.5208628756179,21.8666666666667,40.7,18.8333333333333,28.6541962089512,High care-demand household intensity
E01001552,Enfield 001D,Enfield,Outer London,1945,663,4,21.2853470437018,266,131,90,266,40.1206636500754,13.5746606334842,52.4304786764184,35.0666666666667,54.1333333333333,19.0666666666667,17.3638120097518,High care-demand household intensity
E01001553,Enfield 037B,Enfield,Outer London,1756,544,2,22.9498861047836,234,115,58,234,43.0147058823529,10.6617647058824,52.816389459124,0,0,0,52.816389459124,High care-demand household intensity
E01001554,Enfield 037C,Enfield,Outer London,1798,686,2,24.3604004449388,270,102,125,270,39.3586005830904,18.2215743440233,57.9349799467706,50.0666666666667,69.3,19.2333333333333,7.86831328010391,High care-demand household intensity
E01001555,Enfield 033C,Enfield,Outer London,2236,770,2,24.7763864042934,353,200,107,353,45.8441558441558,13.8961038961039,59.3440360608271,48.1333333333333,66.9333333333333,18.8,11.2107027274938,High care-demand household intensity
E01001556,Enfield 035E,Enfield,Outer London,1593,532,5,18.5185185185185,190,84,49,190,35.7142857142857,9.21052631578947,42.9727561082155,21.2666666666667,53.5333333333333,32.2666666666667,21.7060894415489,High care-demand household intensity
E01001557,Enfield 033D,Enfield,Outer London,1715,548,3,24.0816326530612,243,125,63,243,44.3430656934307,11.4963503649635,55.3368518531213,23.4,50.1666666666667,26.7666666666667,31.9368518531213,High care-demand household intensity
E01001558,Enfield 033E,Enfield,Outer London,2065,606,2,30.0726392251816,294,139,100,294,48.5148514851485,16.5016501650165,66.8355234171792,51.8,71.0333333333333,19.2333333333333,15.0355234171792,High care-demand household intensity
E01001559,Enfield 033F,Enfield,Outer London,2129,672,2,26.2564584311884,317,127,125,317,47.172619047619,18.6011904761905,65.8885690198081,26.4666666666667,48.9,22.4333333333333,39.4219023531415,High care-demand household intensity
E01001560,Enfield 035F,Enfield,Outer London,1568,511,2,18.8137755102041,191,78,58,191,37.3776908023483,11.3502935420744,46.6605464982677,41.5333333333333,66.9666666666667,25.4333333333333,5.12721316493432,High care-demand household intensity
E01001562,Enfield 037D,Enfield,Outer London,2232,823,1,23.8351254480287,352,157,139,352,42.7703523693803,16.8894289185905,59.2449571230786,21.5333333333333,47.1,25.5666666666667,37.7116237897453,High care-demand household intensity
E01001563,Enfield 029C,Enfield,Outer London,1736,702,6,18.6635944700461,239,172,45,239,34.045584045584,6.41025641025641,38.8421275378441,35.6666666666667,61.9666666666667,26.3,3.17546087117743,High care-demand household intensity
E01001564,Enfield 022B,Enfield,Outer London,1660,640,8,20.421686746988,222,171,39,222,34.6875,6.09375,39.9458251936277,26.0666666666667,54.4333333333333,28.3666666666667,13.879158526961,High care-demand household intensity
E01001565,Enfield 029D,Enfield,Outer London,1677,707,6,17.1735241502683,207,134,41,207,29.2786421499293,5.7991513437058,33.4467769463928,37.2,58.8,21.6,-3.75322305360716,Low care-demand household intensity
E01001566,Enfield 029E,Enfield,Outer London,1782,626,7,16.7789001122334,200,139,36,200,31.9488817891374,5.75079872204473,35.4694617136068,23.4666666666667,54.2666666666667,30.8,12.0027950469401,Low care-demand household intensity
E01001567,Enfield 022C,Enfield,Outer London,1544,607,9,20.0129533678756,194,156,23,194,31.9604612850082,3.78912685337727,35.1346555813027,26.2,46.2333333333333,20.0333333333333,8.93465558130266,Low care-demand household intensity
E01001568,Enfield 022D,Enfield,Outer London,1882,570,8,17.268862911796,196,121,7,196,34.3859649122807,1.2280701754386,33.2820811112938,8.4,17.2,8.8,24.8820811112938,High care-demand household intensity
E01001569,Enfield 022E,Enfield,Outer London,1769,750,8,18.6546071226682,227,156,54,227,30.2666666666667,7.2,36.4153019543063,38.6,60.0333333333333,21.4333333333333,-2.18469804569368,Low care-demand household intensity
E01001570,Enfield 026E,Enfield,Outer London,1901,726,5,22.4618621778012,287,174,74,287,39.5316804407713,10.1928374655647,49.1504198844428,33.5333333333333,57.5666666666667,24.0333333333333,15.6170865511094,High care-demand household intensity
E01001571,Greenwich 008A,Greenwich,Inner London,1809,627,5,21.1719181868436,245,110,74,245,39.0749601275917,11.8022328548644,49.7229182630449,31.2666666666667,54.0333333333333,22.7666666666667,18.4562515963782,High care-demand household intensity
E01001572,Greenwich 008B,Greenwich,Inner London,1738,651,6,21.1737629459148,219,122,53,219,33.6405529953917,8.14132104454685,41.4679473982468,42.2,59.1,16.9,-0.732052601753161,High care-demand household intensity
E01001573,Greenwich 008C,Greenwich,Inner London,1574,526,6,18.5514612452351,165,91,37,165,31.3688212927757,7.03422053231939,37.1347774151459,30.9333333333333,55.2,24.2666666666667,6.20144408181258,Low care-demand household intensity
E01001574,Greenwich 008D,Greenwich,Inner London,1924,753,2,26.9230769230769,312,142,138,312,41.4342629482072,18.3266932270916,61.075163148328,32.6666666666667,49.2666666666667,16.6,28.4084964816613,High care-demand household intensity
E01001575,Greenwich 003A,Greenwich,Inner London,1817,620,1,28.2333516785911,292,128,124,292,47.0967741935484,20,68.1982788895922,38.1333333333333,58.0666666666667,19.9333333333333,30.0649455562589,High care-demand household intensity
E01001576,Greenwich 003B,Greenwich,Inner London,1994,668,2,27.2818455366098,288,141,94,288,43.1137724550898,14.0718562874251,58.4459824978499,32,50.8,18.8,26.4459824978499,High care-demand household intensity
E01001577,Greenwich 003C,Greenwich,Inner London,2016,728,2,28.9186507936508,313,155,110,313,42.9945054945055,15.1098901098901,60.1908818963399,37.6666666666667,57.8333333333333,20.1666666666667,22.5242152296732,High care-demand household intensity
E01001578,Greenwich 003D,Greenwich,Inner London,2309,848,3,22.3473365093114,324,148,96,324,38.2075471698113,11.3207547169811,49.091591659463,30.7333333333333,54.0333333333333,23.3,18.3582583261297,High care-demand household intensity
E01001579,Greenwich 003E,Greenwich,Inner London,1737,623,2,24.5826137017847,254,127,87,254,40.7704654895666,13.9646869983949,55.0086847685506,32,50.3,18.3,23.0086847685506,High care-demand household intensity
E01001580,Greenwich 021A,Greenwich,Inner London,1640,790,8,16.0975609756098,176,133,31,176,22.2784810126582,3.92405063291139,25.1037318001335,43.2,64.7333333333333,21.5333333333333,-18.0962681998666,Low care-demand household intensity
E01001581,Greenwich 016A,Greenwich,Inner London,1577,728,5,17.0577045022194,164,116,34,164,22.5274725274725,4.67032967032967,26.5347336736205,58.6,72.3666666666667,13.7666666666667,-32.0652663263795,Low care-demand household intensity
E01001582,Greenwich 021B,Greenwich,Inner London,1533,661,4,23.2876712328767,212,128,60,212,32.0726172465961,9.07715582450832,42.1184086523941,26,50.5333333333334,24.5333333333333,16.1184086523941,Low care-demand household intensity
E01001583,Greenwich 021C,Greenwich,Inner London,1565,766,7,15.2076677316294,161,121,32,161,21.0182767624021,4.17754569190601,23.8438814484235,24.7333333333333,52.7666666666667,28.0333333333333,-0.889451884909878,Low care-demand household intensity
